ID,Account,Email,AGE,Commute,Education,Occupation,Gender,Flag,Married,Cars,HomeChild,TotalChild,Income,Territory,YTD
20877,AW00020877,richard60@adventure-works.com,50,"1-2 Miles",Bachelors,Clerical,M,1,S,0,0,1,25001-50000,France,0
20166,AW00020166,monique7@adventure-works.com,57,"0-1 Miles","Graduate Degree",Clerical,F,1,S,0,0,4,25001-50000,Germany,1
13233,AW00013233,richard61@adventure-works.com,69,"10+ Miles","Partial College",Professional,M,1,M,1,1,2,50001-75000,Northwest,1
25235,AW00025235,monique8@adventure-works.com,55,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,1
22778,AW00022778,monique9@adventure-works.com,66,"10+ Miles","Partial College",Professional,F,1,M,1,1,2,50001-75000,Southwest,0
28791,AW00028791,richard62@adventure-works.com,60,"0-1 Miles","Partial College",Clerical,M,1,M,1,0,1,25001-50000,Northwest,0
17727,AW00017727,monique10@adventure-works.com,38,"2-5 Miles","Partial College",Manual,F,1,M,1,0,0,0-25000,Australia,0
15266,AW00015266,briana16@adventure-works.com,77,"0-1 Miles",Bachelors,Management,F,1,M,2,0,2,25001-50000,Australia,0
23936,AW00023936,monique11@adventure-works.com,39,"0-1 Miles","High School",Manual,F,1,M,2,4,4,0-25000,France,0
24826,AW00024826,richard63@adventure-works.com,53,"0-1 Miles",Bachelors,"Skilled Manual",M,0,M,2,3,3,25001-50000,Northwest,0
24264,AW00024264,richard64@adventure-works.com,40,"0-1 Miles","Partial College","Skilled Manual",M,0,S,2,0,0,50001-75000,Southwest,0
14103,AW00014103,monique12@adventure-works.com,75,"5-10 Miles",Bachelors,Management,F,1,S,2,0,2,25001-50000,Australia,1
28555,AW00028555,monique13@adventure-works.com,45,"1-2 Miles",Bachelors,"Skilled Manual",F,1,M,1,1,1,25001-50000,Germany,1
22011,AW00022011,richard65@adventure-works.com,37,"0-1 Miles","High School","Skilled Manual",M,0,S,2,0,0,25001-50000,Northwest,0
25382,AW00025382,richard66@adventure-works.com,46,"0-1 Miles","Graduate Degree",Professional,M,0,S,0,0,1,50001-75000,Southwest,1
16495,AW00016495,monique14@adventure-works.com,64,"1-2 Miles","Partial College","Skilled Manual",F,0,S,2,0,2,75001-100000,Australia,1
26718,AW00026718,richard67@adventure-works.com,82,"5-10 Miles","Graduate Degree",Management,M,1,M,4,2,2,75001-100000,Southwest,1
22074,AW00022074,richard68@adventure-works.com,56,"5-10 Miles","Partial College",Professional,M,1,S,4,2,1,75001-100000,Northwest,0
17833,AW00017833,monique15@adventure-works.com,56,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,1,0,1,25001-50000,Germany,1
24273,AW00024273,monique16@adventure-works.com,67,"5-10 Miles","Partial High School",Clerical,F,1,M,2,1,2,0-25000,Australia,0
17593,AW00017593,richard69@adventure-works.com,48,"2-5 Miles","Graduate Degree",Professional,M,1,M,0,0,4,50001-75000,Southwest,1
24149,AW00024149,richard70@adventure-works.com,62,"1-2 Miles","Partial College",Manual,M,1,M,0,0,2,0-25000,France,0
29101,AW00029101,monique17@adventure-works.com,64,"5-10 Miles","Partial High School",Clerical,F,1,S,2,0,3,25001-50000,Australia,0
14379,AW00014379,richard71@adventure-works.com,74,"10+ Miles","Graduate Degree",Management,M,1,M,2,0,4,50001-75000,Southwest,0
12355,AW00012355,monique18@adventure-works.com,45,"10+ Miles","Partial High School",Professional,F,1,S,4,5,0,"greater than 100000",Australia,1
22189,AW00022189,linda18@adventure-works.com,45,"5-10 Miles","Partial College",Professional,F,1,M,2,0,0,50001-75000,Northwest,0
22725,AW00022725,richard72@adventure-works.com,75,"10+ Miles","Graduate Degree",Management,M,1,M,2,0,3,50001-75000,Northwest,0
15518,AW00015518,richard73@adventure-works.com,49,"0-1 Miles","Graduate Degree",Professional,M,1,M,0,0,3,75001-100000,Southwest,1
19197,AW00019197,briana17@adventure-works.com,47,"0-1 Miles","Partial College",Clerical,F,1,S,2,2,2,25001-50000,Germany,1
14047,AW00014047,linda19@adventure-works.com,56,"0-1 Miles","Partial College","Skilled Manual",F,0,S,1,0,1,50001-75000,Australia,1
19654,AW00019654,richard74@adventure-works.com,42,"1-2 Miles","High School","Skilled Manual",M,0,M,2,0,0,25001-50000,Northwest,0
13767,AW00013767,linda20@adventure-works.com,49,"1-2 Miles",Bachelors,Clerical,F,0,S,0,1,1,25001-50000,Germany,1
27633,AW00027633,richard75@adventure-works.com,56,"0-1 Miles","Partial College",Professional,M,1,M,3,4,5,75001-100000,Canada,0
27650,AW00027650,richard76@adventure-works.com,63,"5-10 Miles","High School",Professional,M,1,M,0,3,4,50001-75000,Northwest,0
16549,AW00016549,linda21@adventure-works.com,59,"0-1 Miles",Bachelors,Clerical,F,1,S,0,0,3,25001-50000,Germany,1
15451,AW00015451,linda22@adventure-works.com,56,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,4,25001-50000,France,0
26682,AW00026682,richard77@adventure-works.com,53,"2-5 Miles","Partial College",Professional,M,1,M,3,4,4,75001-100000,Canada,0
17177,AW00017177,richard78@adventure-works.com,66,"10+ Miles","High School",Professional,M,1,M,2,1,2,50001-75000,Southwest,0
24420,AW00024420,marcus49@adventure-works.com,62,"5-10 Miles","Partial College",Professional,M,1,M,1,2,3,75001-100000,Northwest,1
13149,AW00013149,linda23@adventure-works.com,72,"5-10 Miles","High School","Skilled Manual",F,1,M,2,0,5,0-25000,Australia,0
20725,AW00020725,linda24@adventure-works.com,47,"1-2 Miles","Partial High School",Manual,F,1,S,2,0,0,0-25000,"United Kingdom",0
29029,AW00029029,marcus50@adventure-works.com,66,"10+ Miles","Partial High School","Skilled Manual",M,1,S,2,1,2,50001-75000,Northwest,0
11401,AW00011401,linda25@adventure-works.com,49,"0-1 Miles","Graduate Degree",Clerical,F,1,M,0,0,0,25001-50000,France,1
21931,AW00021931,marcus51@adventure-works.com,58,"0-1 Miles","Partial College","Skilled Manual",M,0,M,1,0,1,50001-75000,Southwest,0
28575,AW00028575,linda26@adventure-works.com,43,"0-1 Miles","Partial College",Clerical,F,0,S,2,3,3,25001-50000,Canada,0
13718,AW00013718,marcus52@adventure-works.com,65,"1-2 Miles",Bachelors,"Skilled Manual",M,1,M,1,0,1,25001-50000,Northwest,0
29420,AW00029420,linda27@adventure-works.com,42,"2-5 Miles","High School",Manual,F,0,M,1,0,0,0-25000,France,0
26508,AW00026508,marcus53@adventure-works.com,69,"10+ Miles","Partial College",Professional,M,1,M,2,1,2,50001-75000,Northwest,0
15212,AW00015212,marcus54@adventure-works.com,57,"5-10 Miles",Bachelors,Professional,M,1,M,1,0,1,50001-75000,Australia,0
20051,AW00020051,linda28@adventure-works.com,45,"0-1 Miles","Partial College",Clerical,F,0,S,1,1,1,25001-50000,Germany,1
17758,AW00017758,linda29@adventure-works.com,48,"1-2 Miles","Partial College",Manual,F,0,M,1,0,0,0-25000,Germany,0
28663,AW00028663,marcus55@adventure-works.com,49,"0-1 Miles","Graduate Degree",Professional,M,0,S,0,0,1,50001-75000,Canada,0
17653,AW00017653,linda30@adventure-works.com,48,"0-1 Miles","Graduate Degree","Skilled Manual",F,1,S,0,0,0,25001-50000,France,0
22013,AW00022013,marcus56@adventure-works.com,37,"0-1 Miles","High School","Skilled Manual",M,0,S,2,0,0,25001-50000,Northwest,0
20656,AW00020656,marcus57@adventure-works.com,48,"2-5 Miles","Graduate Degree",Professional,M,1,M,0,0,1,50001-75000,Canada,1
11071,AW00011071,linda31@adventure-works.com,63,"5-10 Miles","High School","Skilled Manual",F,1,S,2,0,2,75001-100000,Australia,0
20366,AW00020366,marcus58@adventure-works.com,58,"2-5 Miles","High School",Professional,M,1,M,4,3,1,"greater than 100000",Southwest,0
23598,AW00023598,linda32@adventure-works.com,60,"5-10 Miles","Partial College",Professional,F,0,S,4,3,2,"greater than 100000","United Kingdom",0
18087,AW00018087,marcus59@adventure-works.com,70,"10+ Miles",Bachelors,Management,M,1,S,0,1,2,50001-75000,Southwest,0
23843,AW00023843,marcus60@adventure-works.com,48,"0-1 Miles","Graduate Degree",Professional,M,0,M,0,0,1,50001-75000,Southwest,0
12609,AW00012609,linda33@adventure-works.com,59,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,25001-50000,"United Kingdom",1
16665,AW00016665,linda34@adventure-works.com,60,"0-1 Miles","Graduate Degree",Management,F,0,S,2,1,0,"greater than 100000",Australia,0
17438,AW00017438,marcus61@adventure-works.com,63,"5-10 Miles","High School",Professional,M,0,M,2,0,2,50001-75000,Northwest,0
22945,AW00022945,linda35@adventure-works.com,58,"1-2 Miles",Bachelors,Professional,F,0,M,1,0,1,75001-100000,Australia,0
16913,AW00016913,marcus62@adventure-works.com,77,"5-10 Miles","Graduate Degree",Management,M,1,S,3,3,2,75001-100000,Northwest,0
11600,AW00011600,linda36@adventure-works.com,41,"2-5 Miles","Partial College",Clerical,F,0,S,1,0,0,25001-50000,France,0
11756,AW00011756,linda37@adventure-works.com,50,"0-1 Miles",Bachelors,Professional,F,0,S,1,2,2,50001-75000,Australia,1
29346,AW00029346,briana18@adventure-works.com,76,"0-1 Miles","Graduate Degree",Management,F,0,S,1,0,2,25001-50000,Australia,0
28329,AW00028329,marcus63@adventure-works.com,64,"5-10 Miles","Partial College",Clerical,M,1,S,2,0,2,25001-50000,Australia,0
19886,AW00019886,marcus64@adventure-works.com,67,"10+ Miles","High School",Professional,M,1,M,2,1,2,50001-75000,Northwest,0
13005,AW00013005,desiree0@adventure-works.com,52,"0-1 Miles","Graduate Degree",Management,F,0,M,3,5,5,75001-100000,Australia,0
18361,AW00018361,marcus65@adventure-works.com,38,"1-2 Miles","Partial College","Skilled Manual",M,0,S,2,0,0,50001-75000,Southwest,1
20935,AW00020935,desiree1@adventure-works.com,41,"0-1 Miles","Partial College",Clerical,F,1,S,3,5,5,25001-50000,France,0
24479,AW00024479,"desirée2@adventure-works.com",57,"5-10 Miles","Partial College","Skilled Manual",F,1,S,2,4,5,50001-75000,Australia,0
25357,AW00025357,marcus66@adventure-works.com,61,"0-1 Miles","Partial High School",Clerical,M,0,M,2,1,2,0-25000,Southwest,0
24879,AW00024879,desiree3@adventure-works.com,70,"10+ Miles","Partial High School","Skilled Manual",F,1,M,4,1,4,75001-100000,Germany,0
22124,AW00022124,desiree4@adventure-works.com,81,"10+ Miles","Graduate Degree",Management,F,1,M,2,0,3,50001-75000,Central,0
25334,AW00025334,marcus67@adventure-works.com,52,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,0,75001-100000,Northwest,1
17239,AW00017239,desiree5@adventure-works.com,45,"10+ Miles","High School",Management,F,0,M,2,5,0,75001-100000,Australia,0
16102,AW00016102,marcus68@adventure-works.com,53,"0-1 Miles",Bachelors,Professional,M,0,S,1,0,0,25001-50000,Southwest,0
18532,AW00018532,marcus69@adventure-works.com,76,"10+ Miles",Bachelors,Management,M,1,M,2,0,5,50001-75000,Northwest,1
20756,AW00020756,marcus70@adventure-works.com,62,"0-1 Miles","High School","Skilled Manual",M,0,M,2,0,2,25001-50000,Canada,0
15520,AW00015520,desiree6@adventure-works.com,53,"0-1 Miles",Bachelors,Professional,F,0,S,1,0,0,25001-50000,Southwest,1
15216,AW00015216,desiree7@adventure-works.com,58,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,0
26330,AW00026330,marcus71@adventure-works.com,51,"0-1 Miles",Bachelors,"Skilled Manual",M,0,S,1,2,2,25001-50000,Northwest,0
15657,AW00015657,marcus72@adventure-works.com,58,"0-1 Miles","Graduate Degree",Clerical,M,1,M,0,0,3,25001-50000,"United Kingdom",1
23852,AW00023852,desiree8@adventure-works.com,47,"0-1 Miles","Graduate Degree",Professional,F,0,S,0,0,1,50001-75000,Southwest,0
25784,AW00025784,damien30@adventure-works.com,71,"0-1 Miles",Bachelors,Management,M,0,S,4,4,3,"greater than 100000","United Kingdom",0
13544,AW00013544,joy1@adventure-works.com,47,"2-5 Miles","Partial College",Manual,F,1,S,1,0,0,0-25000,"United Kingdom",0
11427,AW00011427,desiree9@adventure-works.com,64,"10+ Miles","Partial College",Professional,F,1,M,2,5,2,"greater than 100000",Germany,1
22401,AW00022401,ian40@adventure-works.com,38,"2-5 Miles","Partial College",Manual,M,1,M,1,0,0,0-25000,Australia,1
15454,AW00015454,ian41@adventure-works.com,63,"0-1 Miles",Bachelors,Clerical,M,1,M,0,0,1,0-25000,Germany,1
13359,AW00013359,ian42@adventure-works.com,73,"10+ Miles",Bachelors,Management,M,1,M,2,0,4,50001-75000,Southwest,1
16106,AW00016106,ian43@adventure-works.com,53,"2-5 Miles","Graduate Degree",Professional,M,1,M,1,0,0,50001-75000,Canada,0
19353,AW00019353,desiree10@adventure-works.com,55,"0-1 Miles","Partial College",Clerical,F,1,S,0,3,3,25001-50000,Germany,1
22490,AW00022490,desiree11@adventure-works.com,54,"0-1 Miles","Partial High School",Manual,F,0,S,1,2,5,0-25000,France,0
23029,AW00023029,ian44@adventure-works.com,57,"1-2 Miles","Partial College",Professional,M,1,M,3,4,5,75001-100000,Northwest,0
29146,AW00029146,ian45@adventure-works.com,56,"2-5 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Northwest,0
20582,AW00020582,desiree12@adventure-works.com,65,"10+ Miles","High School",Professional,F,1,S,2,1,4,75001-100000,France,0
19898,AW00019898,desiree13@adventure-works.com,60,"0-1 Miles",Bachelors,Management,F,0,S,4,3,2,"greater than 100000",Germany,0
21276,AW00021276,ian46@adventure-works.com,40,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,0,25001-50000,Canada,0
11013,AW00011013,ian47@adventure-works.com,50,"0-1 Miles",Bachelors,Management,M,1,M,3,0,2,75001-100000,Northwest,0
17364,AW00017364,ian48@adventure-works.com,50,"0-1 Miles",Bachelors,Management,M,0,M,1,0,0,75001-100000,Southwest,1
14864,AW00014864,desiree14@adventure-works.com,47,"1-2 Miles","Partial College",Clerical,F,1,S,2,2,2,25001-50000,"United Kingdom",0
26085,AW00026085,ian49@adventure-works.com,57,"5-10 Miles","Partial College",Professional,M,1,M,3,4,5,50001-75000,Canada,0
21061,AW00021061,desiree15@adventure-works.com,51,"2-5 Miles",Bachelors,Clerical,F,1,M,1,1,1,25001-50000,France,0
11924,AW00011924,ian50@adventure-works.com,38,"1-2 Miles","Partial College","Skilled Manual",M,0,S,1,0,0,50001-75000,Southwest,1
22977,AW00022977,ian51@adventure-works.com,40,"0-1 Miles","High School","Skilled Manual",M,0,M,2,0,0,25001-50000,Southwest,0
21399,AW00021399,ian52@adventure-works.com,42,"5-10 Miles","Partial College","Skilled Manual",M,1,M,2,0,0,50001-75000,Southwest,0
20518,AW00020518,desiree16@adventure-works.com,70,"10+ Miles","Partial College",Professional,F,1,M,1,1,2,50001-75000,Southwest,0
28904,AW00028904,ian53@adventure-works.com,67,"2-5 Miles","Partial High School","Skilled Manual",M,0,M,2,2,5,50001-75000,France,0
21189,AW00021189,desiree17@adventure-works.com,54,"5-10 Miles",Bachelors,Professional,F,1,M,2,2,3,50001-75000,Australia,1
24664,AW00024664,ian54@adventure-works.com,70,"2-5 Miles","High School",Professional,M,1,M,2,1,2,25001-50000,Canada,1
12658,AW00012658,joy2@adventure-works.com,69,"0-1 Miles","High School",Management,F,1,M,4,5,0,"greater than 100000","United Kingdom",1
16309,AW00016309,desiree18@adventure-works.com,56,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,Germany,1
12955,AW00012955,theresa0@adventure-works.com,56,"2-5 Miles",Bachelors,Professional,F,1,S,1,0,1,50001-75000,Southwest,0
21733,AW00021733,ian55@adventure-works.com,46,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,S,0,0,1,50001-75000,Northwest,0
16485,AW00016485,ian56@adventure-works.com,38,"5-10 Miles","Partial High School",Clerical,M,1,S,2,0,0,25001-50000,Southwest,0
12280,AW00012280,theresa1@adventure-works.com,48,"0-1 Miles",Bachelors,Clerical,F,0,M,0,0,0,25001-50000,France,1
19240,AW00019240,theresa2@adventure-works.com,45,"1-2 Miles","Graduate Degree","Skilled Manual",F,1,M,0,0,1,25001-50000,Southwest,1
11308,AW00011308,ian57@adventure-works.com,64,"1-2 Miles","High School",Professional,M,0,M,2,0,2,50001-75000,Northwest,0
27319,AW00027319,ian58@adventure-works.com,64,"2-5 Miles","High School",Professional,M,0,M,2,1,3,75001-100000,"United Kingdom",1
17899,AW00017899,theresa3@adventure-works.com,77,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,0-25000,France,0
13953,AW00013953,theresa4@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,1,M,0,0,1,75001-100000,Australia,1
25155,AW00025155,theresa5@adventure-works.com,53,"2-5 Miles",Bachelors,Management,F,1,S,4,2,3,"greater than 100000",Southwest,1
25665,AW00025665,theresa6@adventure-works.com,41,"1-2 Miles","High School",Manual,F,0,S,1,0,0,0-25000,France,0
20627,AW00020627,theresa7@adventure-works.com,48,"10+ Miles","High School",Management,F,1,M,4,5,0,"greater than 100000",Australia,1
26281,AW00026281,ian59@adventure-works.com,59,"1-2 Miles","Partial College",Clerical,M,1,S,1,0,2,25001-50000,Southwest,1
24746,AW00024746,ian60@adventure-works.com,61,"1-2 Miles","Partial High School",Clerical,M,1,S,2,1,2,0-25000,Canada,0
16968,AW00016968,ian61@adventure-works.com,48,"0-1 Miles","Graduate Degree",Professional,M,1,S,0,0,2,75001-100000,Southwest,1
11689,AW00011689,ian62@adventure-works.com,53,"2-5 Miles",Bachelors,"Skilled Manual",M,1,M,2,3,3,75001-100000,Northwest,0
14137,AW00014137,joy3@adventure-works.com,75,"0-1 Miles","Partial College",Manual,F,1,M,1,0,2,0-25000,Germany,0
21202,AW00021202,theresa8@adventure-works.com,52,"2-5 Miles","Graduate Degree",Management,F,0,S,1,0,0,75001-100000,Australia,1
18769,AW00018769,theresa9@adventure-works.com,75,"5-10 Miles",Bachelors,Management,F,1,M,2,0,2,25001-50000,Australia,1
17339,AW00017339,ian63@adventure-works.com,41,"0-1 Miles","High School","Skilled Manual",M,0,S,2,0,0,25001-50000,Northwest,0
29410,AW00029410,lucas49@adventure-works.com,39,"0-1 Miles","Partial College",Clerical,M,1,S,1,3,3,25001-50000,Germany,0
25397,AW00025397,lucas50@adventure-works.com,47,"2-5 Miles","Graduate Degree",Professional,M,1,M,0,0,3,50001-75000,Southwest,1
23037,AW00023037,lucas51@adventure-works.com,63,"5-10 Miles","Partial High School","Skilled Manual",M,1,S,2,0,2,75001-100000,Northwest,0
22082,AW00022082,lucas52@adventure-works.com,56,"5-10 Miles",Bachelors,Management,M,1,S,3,3,1,"greater than 100000",Southwest,0
22581,AW00022581,theresa10@adventure-works.com,39,"0-1 Miles",Bachelors,Clerical,F,0,M,0,0,0,0-25000,Australia,0
26824,AW00026824,theresa11@adventure-works.com,52,"0-1 Miles","Partial High School",Manual,F,1,S,1,4,4,0-25000,"United Kingdom",0
26181,AW00026181,lucas53@adventure-works.com,40,"5-10 Miles","High School","Skilled Manual",M,1,M,2,0,0,25001-50000,Northwest,0
11284,AW00011284,theresa12@adventure-works.com,56,"1-2 Miles",Bachelors,Management,F,1,M,2,3,1,"greater than 100000",Southwest,0
27389,AW00027389,lucas54@adventure-works.com,78,"1-2 Miles",Bachelors,Management,M,0,S,2,0,3,50001-75000,Southwest,0
27060,AW00027060,lucas55@adventure-works.com,45,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,0,25001-50000,Canada,0
11031,AW00011031,theresa13@adventure-works.com,71,"1-2 Miles","High School","Skilled Manual",F,1,M,2,0,4,0-25000,Australia,1
23338,AW00023338,lucas56@adventure-works.com,44,"5-10 Miles","Partial College","Skilled Manual",M,1,M,2,0,0,50001-75000,Southwest,0
19629,AW00019629,theresa14@adventure-works.com,62,"5-10 Miles","Partial College","Skilled Manual",F,1,M,1,0,1,50001-75000,Australia,0
19739,AW00019739,lucas57@adventure-works.com,78,"10+ Miles","Graduate Degree",Management,M,1,M,2,0,5,50001-75000,Southwest,0
27803,AW00027803,theresa15@adventure-works.com,55,"0-1 Miles","Partial College",Clerical,F,0,S,0,2,2,25001-50000,France,0
18278,AW00018278,lucas58@adventure-works.com,57,"5-10 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Australia,0
21854,AW00021854,theresa16@adventure-works.com,67,"10+ Miles","High School",Professional,F,1,M,3,5,4,"greater than 100000","United Kingdom",0
21743,AW00021743,theresa17@adventure-works.com,52,"2-5 Miles",Bachelors,Management,F,1,M,4,2,2,"greater than 100000",Southwest,0
26657,AW00026657,lucas59@adventure-works.com,49,"0-1 Miles",Bachelors,Professional,M,0,S,0,0,2,75001-100000,Australia,1
12026,AW00012026,lucas60@adventure-works.com,40,"0-1 Miles","High School","Skilled Manual",M,0,M,2,0,0,25001-50000,Southwest,1
15124,AW00015124,wendy4@adventure-works.com,43,"10+ Miles",Bachelors,Professional,F,1,S,4,0,0,50001-75000,Australia,0
17524,AW00017524,lucas61@adventure-works.com,51,"0-1 Miles","Graduate Degree",Management,M,0,S,3,0,0,"greater than 100000",Southwest,1
28340,AW00028340,lucas62@adventure-works.com,40,"0-1 Miles","High School","Skilled Manual",M,0,S,2,0,0,25001-50000,Southwest,0
12129,AW00012129,wendy5@adventure-works.com,62,"5-10 Miles","High School",Professional,F,1,M,4,4,3,"greater than 100000",Germany,1
16246,AW00016246,lucas63@adventure-works.com,59,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,S,0,0,4,75001-100000,Northwest,0
13519,AW00013519,lucas64@adventure-works.com,40,"2-5 Miles","Partial College",Manual,M,1,S,1,0,0,0-25000,Australia,1
29463,AW00029463,lucas65@adventure-works.com,40,"2-5 Miles","High School",Manual,M,1,S,0,1,1,0-25000,Australia,0
24874,AW00024874,wendy6@adventure-works.com,69,"5-10 Miles","High School",Management,F,0,M,3,1,4,75001-100000,France,0
22821,AW00022821,wendy7@adventure-works.com,64,"0-1 Miles","Partial College",Professional,F,1,M,4,4,3,"greater than 100000",Germany,0
17121,AW00017121,lucas66@adventure-works.com,52,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,S,0,0,0,50001-75000,Northwest,1
21805,AW00021805,lucas67@adventure-works.com,67,"2-5 Miles","Partial College",Professional,M,1,M,1,1,2,50001-75000,Northwest,0
11372,AW00011372,wendy8@adventure-works.com,40,"0-1 Miles",Bachelors,Clerical,F,1,S,0,0,0,0-25000,Australia,1
28020,AW00028020,lucas68@adventure-works.com,72,"2-5 Miles","High School",Professional,M,0,S,3,0,5,25001-50000,Northwest,0
27187,AW00027187,lucas69@adventure-works.com,48,"1-2 Miles","Partial College",Clerical,M,1,M,2,2,2,25001-50000,Germany,0
25509,AW00025509,lucas70@adventure-works.com,41,"2-5 Miles","Partial College",Clerical,M,0,S,1,0,0,25001-50000,Germany,0
20881,AW00020881,wendy9@adventure-works.com,51,"2-5 Miles","Partial College",Manual,F,0,S,1,1,1,0-25000,"United Kingdom",0
28029,AW00028029,seth48@adventure-works.com,70,"10+ Miles","High School",Professional,M,1,M,2,1,2,25001-50000,Southwest,0
17340,AW00017340,joy4@adventure-works.com,38,"5-10 Miles","High School","Skilled Manual",F,1,S,2,0,0,25001-50000,Northwest,0
12610,AW00012610,wendy10@adventure-works.com,60,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,25001-50000,"United Kingdom",0
24493,AW00024493,seth49@adventure-works.com,39,"0-1 Miles","High School","Skilled Manual",M,0,S,2,0,0,25001-50000,Canada,0
18269,AW00018269,wendy11@adventure-works.com,55,"5-10 Miles",Bachelors,Professional,F,1,S,2,2,3,50001-75000,Australia,1
11035,AW00011035,wendy12@adventure-works.com,70,"1-2 Miles","Partial High School",Clerical,F,1,M,2,1,2,0-25000,Australia,1
17518,AW00017518,wendy13@adventure-works.com,44,"1-2 Miles","Partial High School","Skilled Manual",F,0,S,2,0,0,25001-50000,Northwest,0
23737,AW00023737,elena0@adventure-works.com,67,"10+ Miles","Partial College",Professional,F,1,M,2,1,2,50001-75000,Southwest,0
19604,AW00019604,wendy14@adventure-works.com,52,"5-10 Miles","Graduate Degree",Management,F,0,S,1,0,0,"greater than 100000",Australia,0
18679,AW00018679,seth50@adventure-works.com,46,"1-2 Miles","Graduate Degree","Skilled Manual",M,1,S,0,0,0,25001-50000,Northwest,0
28465,AW00028465,wendy15@adventure-works.com,62,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,1,0-25000,Germany,0
21603,AW00021603,seth51@adventure-works.com,50,"0-1 Miles",Bachelors,"Skilled Manual",M,1,M,1,2,2,50001-75000,Northwest,0
18433,AW00018433,seth52@adventure-works.com,80,"1-2 Miles","Graduate Degree",Management,M,0,M,2,0,5,50001-75000,Canada,1
26254,AW00026254,seth53@adventure-works.com,63,"1-2 Miles","Partial High School",Clerical,M,0,S,2,0,3,0-25000,Northwest,0
12256,AW00012256,wendy16@adventure-works.com,56,"1-2 Miles","Partial College",Manual,F,1,M,0,1,1,0-25000,France,1
24153,AW00024153,seth54@adventure-works.com,76,"0-1 Miles",Bachelors,Clerical,M,1,S,0,0,1,0-25000,France,1
24629,AW00024629,seth55@adventure-works.com,79,"1-2 Miles","Graduate Degree",Management,M,0,M,2,0,3,50001-75000,Southwest,0
20220,AW00020220,wendy17@adventure-works.com,49,"0-1 Miles","Graduate Degree",Management,F,1,S,0,0,1,"greater than 100000",Australia,1
29157,AW00029157,seth56@adventure-works.com,51,"2-5 Miles","Graduate Degree",Professional,M,0,S,1,0,0,50001-75000,Southwest,0
22511,AW00022511,wendy18@adventure-works.com,54,"0-1 Miles","Partial College",Clerical,F,1,S,2,2,2,25001-50000,France,0
26469,AW00026469,joy5@adventure-works.com,76,"1-2 Miles",Bachelors,Management,F,0,S,2,0,3,25001-50000,Southwest,0
25389,AW00025389,wendy19@adventure-works.com,49,"2-5 Miles",Bachelors,"Skilled Manual",F,1,M,0,2,2,50001-75000,Southwest,1
13942,AW00013942,seth57@adventure-works.com,58,"0-1 Miles","Partial College","Skilled Manual",M,1,M,1,0,1,50001-75000,Southwest,0
15094,AW00015094,wendy20@adventure-works.com,74,"10+ Miles","High School",Professional,F,1,M,2,1,5,50001-75000,France,1
19360,AW00019360,joanna2@adventure-works.com,55,"0-1 Miles",Bachelors,"Skilled Manual",F,1,M,0,0,1,25001-50000,"United Kingdom",1
19846,AW00019846,seth58@adventure-works.com,74,"10+ Miles",Bachelors,Management,M,1,M,2,0,5,50001-75000,Northwest,0
25914,AW00025914,seth59@adventure-works.com,40,"5-10 Miles","Partial College","Skilled Manual",M,1,M,1,0,0,25001-50000,Northwest,0
20997,AW00020997,joanna3@adventure-works.com,39,"0-1 Miles",Bachelors,Clerical,F,1,M,0,0,0,0-25000,Australia,0
17142,AW00017142,seth60@adventure-works.com,71,"10+ Miles",Bachelors,Management,M,1,M,3,0,5,50001-75000,Southwest,1
17296,AW00017296,joanna4@adventure-works.com,52,"0-1 Miles",Bachelors,Professional,F,0,S,1,3,3,50001-75000,Australia,0
25851,AW00025851,seth61@adventure-works.com,77,"1-2 Miles",Bachelors,Management,M,0,S,2,0,4,25001-50000,Northwest,0
23391,AW00023391,joanna5@adventure-works.com,51,"2-5 Miles","Graduate Degree",Professional,F,1,S,1,0,0,50001-75000,Southwest,0
13812,AW00013812,joanna6@adventure-works.com,55,"0-1 Miles","Partial College",Clerical,F,1,S,2,2,2,25001-50000,France,0
15300,AW00015300,seth62@adventure-works.com,45,"0-1 Miles","Graduate Degree","Skilled Manual",M,1,M,0,0,1,50001-75000,Northwest,0
27862,AW00027862,joanna7@adventure-works.com,39,"2-5 Miles","Partial College",Manual,F,1,M,1,0,0,0-25000,Australia,0
